[Wednesday/April 19/04/2023 21:17:53] /home/work/downloads/torrents/The Poughkeepsie Tapes (Плёнки из Пукипси) 2007.mkv | length=4860.021 | time=4791.996
[Saturday/April 22/04/2023 12:07:42] /home/work/downloads/torrents/Богатыри/Алеша Попович и Тугарин Змей (2004).mkv | length=4731.178 | time=4714.877
[Saturday/April 22/04/2023 12:08:17] /home/work/downloads/torrents/Богатыри/Добрыня Никитич и Змей Горыныч (2006).mkv | length=4088.293 | time=582.54
[Saturday/April 22/04/2023 13:46:34] /home/work/downloads/yt-dlp/hLqe9v7GDfI.mp3 | length=8596.032 | time=0
[Saturday/April 22/04/2023 13:47:28] hLqe9v7GDfI.mp3 | length=8596.032 | time=5.78133319161
[Saturday/April 22/04/2023 13:50:14] hLqe9v7GDfI.mp3 | length=8596.032 | time=197.11541919161
[Saturday/April 22/04/2023 13:50:17] hLqe9v7GDfI.mp3 | length=8596.032 | time=0
[Sunday/April 23/04/2023 19:00:26] Classical_Music_Is_NOT_Boring.mp3 | length=8596.032 | time=1.3726775249433
[Sunday/April 23/04/2023 21:37:41] Classical_Music_Is_NOT_Boring.mp3 | length=8596.032 | time=8596.0039998927
[Tuesday/April 25/04/2023 16:15:37] /home/work/downloads/torrents/[Erai-raws] Jigokuraku - 04 [1080p][Multiple Subtitle][27757279].mkv | length=1465.063 | time=1415.499
[Tuesday/April 25/04/2023 19:12:28] Classical_Music_Is_NOT_Boring.mp3 | length=8596.032 | time=6161.7832915385
[Friday/April 28/04/2023 16:55:23] /home/work/projects/tts/sound_sample_1.wav | length=5.01551 | time=5.0155102040816
[Friday/April 28/04/2023 16:55:34] /home/work/projects/tts/sound_sample_2.wav | length=9.99619 | time=9.9961904761904
[Sunday/April 30/04/2023 17:23:03] /home/work/downloads/torrents/[Erai-raws] Jigokuraku - 05 [1080p][Multiple Subtitle][8F7DC942].mkv | length=1465.06 | time=1453.62
[Sunday/April 30/04/2023 22:13:43] Синий бархат (1986. Blue Velvet).mkv | length=7232.715 | time=9.301
[Tuesday/May 02/05/2023 21:51:38] /home/work/downloads/torrents/Queen.of.the.Damned.2002.720p.HDTVRip.x264.AC3.Eng.2xRus.by.CClassicHD.mkv | length=6137.02 | time=6086.946
[Tuesday/May 02/05/2023 22:05:52] /home/work/downloads/torrents/Синий бархат (1986. Blue Velvet).mkv | length=7232.715 | time=734.9
[Wednesday/May 03/05/2023 16:20:31] AdErKiDrnks4.mp4 | length=5.3638095238095 | time=5.1668333333333
[Wednesday/May 03/05/2023 16:20:32] AdErKiDrnks5.mp4 | length=5.3638095238095 | time=5.0667333333333
[Wednesday/May 03/05/2023 16:20:32] AdErKiDrnks6.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:32] AdErKiDrnks7.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:32] AdErKiDrnks8.mp4 | length=5.3638095238095 | time=5.2002
[Wednesday/May 03/05/2023 16:20:32] AdErKiDrnks9.mp4 | length=5.3638095238095 | time=5.0667333333333
[Wednesday/May 03/05/2023 16:20:32] AdKthFk10.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:32] AdKthFk11.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:33] AdKthFk12.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:33] AdKthFk13.mp4 | length=4.0402721088435 | time=4.0402721088435
